Datetime,SVD_O2A,SVD_O2B,SVD_O2A_PSII,NIR_v_O2A,NIR_v_O2B,NDVI,fPAR,fesc,Temperature_dataset0,rH,VPD,vwc,Rn,PAR_dataset0,Ca,GPP_dataset0
2021-01-06 13:00:00,0.00251582485002986,-0.00224454477146838,0,0.169565981704522,0.080378493083533,0.400388370273546,0.341221347677111,0.198968345710751,-0.23882,21.5033,-12.3054010938642,25.7,174.5167,405.7263,418.0891041,3.33358145506064
2021-01-06 13:30:00,0.00319339912954514,-0.00564930390419269,0,0.166053004936178,0.0763339062986922,0.412765926801405,0.345058522432146,0.198635935717594,0.038296,21.4194,-12.5049255633832,25.7,203.4594,463.6641,418.0682538,4.12837533657318
2021-01-06 14:00:00,0.00368517899270647,-0.00278520668157444,0,0.166420142305112,0.0761738893092458,0.413987866348897,0.345576703073835,0.199365058516844,0.16377,21.368,-12.5877747474919,25.8,184.6369,436.1535,417.6015134,3.52729675077293
2021-01-06 14:30:00,0.0028641752964338,0.00266262377789486,0,0.168448318764127,0.0765082069448425,0.41786587751921,0.346580767273544,0.203094952702474,0.31878,21.5467,-12.8419821245464,25.7,157.4992,392.3145,417.7001213,2.93786896721075
2021-01-06 15:00:00,0.00289982693674446,0.0026277472468878,0,0.168327983913269,0.0765397472925337,0.418337400899152,0.346493745667668,0.20322990579002,0.28121,21.805,-12.9680069603507,25.5,119.004,324.9729,417.4857,3.2148741590374
2021-01-06 15:30:00,0.0030382709347506,-0.00266295647773372,0,0.178299814421697,0.0777021973090408,0.435479693924016,0.35235666115887,0.22036180146474,0.33972,22.136,-13.2303944556171,25.8,72.1201,274.07055,417.1733929,2.37070617334322
2021-01-06 16:00:00,0.00255150756853255,-0.00441499134567278,0,0.187486341650718,0.0807565635103436,0.441030138438058,0.353890780555787,0.232049190531607,0.4856,22.6613,-13.7034304007209,25.8,103.0245,311.42205,418.0952671,3.08160749538951
2021-01-06 17:30:00,3.63774317942057e-05,-0.00179145383771156,0,0.203427819178021,0.0801674162382199,0.483701460563394,0.368379443281792,0.267111357732209,-0.058559,23.5295,-13.7002395503971,25.7,109.580967567568,326.155889189189,419.3212383,2.96357922172328
2021-01-07 10:00:00,0.0176765877784468,0.00701676326988242,0,0.230887299552591,0.0988101208113749,0.442636153809462,0.356853596796689,0.286389340488105,-8.6788,30.9406,-9.49220706850911,25.7,181.702110810811,488.22812027027,428.298331,1.66526821139476
2021-01-07 10:30:00,0.0134245482736264,0.00175167443222102,0,0.221615512345348,0.098114884493123,0.428022943678664,0.351516232671273,0.269849626112767,-7.8849,29.1971,-9.51155236307205,25.6,183.8876,493.1394,428.7811363,1.59274038704133
2021-01-07 11:00:00,0.0127928553298908,0.00211956136147431,0,0.20829382855109,0.0951751570798348,0.413866210949961,0.346486403826443,0.248799885463562,-7.4032,28.2641,-9.54758352665462,25.8,226.9617,586.7367,429.0943733,1.92730222117501
2021-01-07 11:30:00,0.00639730010492725,0.00188506204697555,0,0.216396517530579,0.104771249047062,0.391175121126479,0.338967035303611,0.249726153696784,-7.1543,28.356,-9.76624367911751,25.5,218.5378,563.28705,428.9526349,2.5860093043009
2021-01-07 12:00:00,0.00399151676870385,-0.00667757690129953,0,0.218848837174595,0.10798115338197,0.382509480067019,0.336681423352154,0.248637878762225,-6.7122,27.4543,-9.77233436600464,25.6,221.2784,556.03185,429.3386559,2.949864142647
2021-01-07 12:30:00,0.00087051319180945,-0.00262049937749153,0,0.192925299250013,0.0932910059564025,0.392122302066086,0.339022350479321,0.223142551993243,-6.2464,26.8429,-9.89472744957645,25.7,206.8292,534.72105,429.9244671,3.61860275469474
2021-01-07 13:00:00,0.00485327523899457,-0.00907090737753626,0,0.190650268859523,0.0881906156863287,0.410871539017661,0.344769068908231,0.227203587689861,-5.7822,25.9463,-9.89722705433777,25.6,214.831066666667,722.6871,431.084108,5.52118197896511
2021-01-07 13:30:00,0.00755547022502785,-0.00684321030586161,0,0.181374005700592,0.0798840470828723,0.431075144749615,0.350995483338957,0.222754506745878,-5.3092,25.1291,-9.92481763439748,25.7,222.832933333333,663.3141,430.4905676125,4.01403815027178
2021-01-07 14:00:00,0.00523264849420449,-0.00686416285726475,0,0.18456844373628,0.0816699672719115,0.43025091074151,0.350796590747829,0.226372613377997,-4.9559,24.7131,-10.0192583254987,25.7,230.8348,603.9411,429.897027225,3.85241563960115
2021-01-07 17:00:00,0.000122280898882894,-0.000304686438697326,0,0.179411324384179,0.0817091538572119,0.418239931858241,0.347055514667683,0.216210309053543,-4.4208,23.257,-9.79298880623051,25.5,-0.41827,126.94335,426.3357849,0.59800826490804
2021-01-08 08:30:00,0.00173891587098114,0.00237396433742585,0,0.23354256842262,0.11655861247272,0.366145294876938,0.354788543859426,0.241018246111404,-6.61167941176471,65.7142,-17.6633671698706,25.7,-69.0324,49.63245,446.9453268,0.0396772423150785
2021-01-08 09:30:00,0.0133565972269939,-0.000403267648716657,0,0.279868327822351,0.119078370104009,0.440485417895888,0.355287448968571,0.346980783291213,-6.75302647058824,58.2737,-18.1711335159119,25.7,41.7861,315.9162,446.9997245,3.53389265300854
2021-01-08 10:00:00,0.0159033352971157,-0.000111861137067955,0,0.251324578264241,0.109173070618217,0.433249964311818,0.353070351746815,0.30839849345874,-6.8237,50.4406,-18.1072155046065,25.7,99.219,465.8124,446.3976931,3.54039451893896
2021-01-08 10:30:00,0.0146394584750616,-0.00122603003794628,0,0.227691112480754,0.0998370448088673,0.431202737615221,0.352088708361478,0.278853109175989,-5.3855,48.2097,-19.305834969713,25.7,156.7898,599.5485,441.3368564,3.54689638486939
2021-01-08 12:00:00,0.0161816447044592,-0.00630182771432986,0,0.194626193727064,0.0880988691729995,0.420249053644927,0.348041069143562,0.235005236392304,-2.5485,23.8919,-11.5900596357509,25.6,268.6135,854.2341,426.3543598,4.12052169372408
2021-01-08 12:30:00,0.0154471886459788,-0.0086684394483355,0,0.193305717930673,0.0889845647410143,0.41407668037983,0.3460183868041,0.231326984437072,-1.866,21.5387,-10.9384391352361,25.7,290.5099,907.56675,429.5317653,3.70198373391972
2021-01-08 13:00:00,0.0157407268574327,-0.0224995174349139,0,0.195864168117981,0.0910705889357676,0.409165657213346,0.344850399005862,0.232393209645603,-1.7219,21.6219,-11.1003137646464,25.6,295.6248,921.8346,432.3075854,2.39980094210683
2021-01-08 13:30:00,0.0149366044561058,-0.00692742061850001,0,0.200276955363239,0.0926856003138665,0.412056076606706,0.345462563691958,0.238883587210622,-1.2688,21.3805,-11.3429135536843,25.5,291.3956,910.8342,432.038511,2.86349906789401
2021-01-08 14:00:00,0.0138206417840059,-0.0129738263464381,0,0.206977693832021,0.0943861660810103,0.418909672134621,0.34741308456997,0.249573092417276,-0.83882,18.515,-10.0607809858407,25.7,272.2747,879.09045,428.1101517,2.6394206865758
2021-01-08 14:30:00,0.013283815866652,-0.00652495469730183,0,0.218003788344036,0.0968044733200228,0.430368777416972,0.350947606242465,0.267339118982537,-0.45631,18.0384,-10.0648312505074,25.5,236.6826,806.39655,426.9257313,4.86257817204481
2021-01-08 15:00:00,0.0121789207975759,-0.0101822308542753,0,0.235310935343846,0.100582094313076,0.445947133667366,0.356188924385752,0.294608366383479,-0.082251,18.1184,-10.3917934871961,25.6,200.1442,727.32855,426.7461595,3.27961527298932
2021-01-08 15:30:00,0.0106001558753717,-0.00798366312852757,0,0.261625494025004,0.106659375543383,0.465744144703304,0.362923240514803,0.335747420789065,0.32397,16.8308,-9.89820487466618,25.7,148.7546,622.3446,424.6531554,1.69665237393384
2021-01-08 16:00:00,0.00611618308088165,-0.00863381886251538,0,0.302584227512281,0.115345615133398,0.493147521861288,0.372640894551377,0.400435551046103,0.50801,16.4312,-9.77799544271396,25.5,98.6169,511.6914,424.91122,3.03021691703217
2021-01-08 16:30:00,0.000975622159123407,-0.00968531050316179,0,0.371643687866595,0.129232089852735,0.528948132792738,0.371701410504377,0.39678269563409,0.49133,16.2226,-9.63416277846506,25.6,28.3737,354.87975,427.6654449,6.30560237846157
2021-01-09 08:30:00,0.00119823752035276,0.00131415175281952,0,0.240427526138349,0.114521472244038,0.397714400857422,0.341637921000371,0.279891322449658,-9.7631,62.3521,-17.8582010894388,25.4060606060606,-58.385,43.18635,440.8061114,0.536417116515746
2021-01-09 09:00:00,0.003199971950001,0.00250580057685228,0,0.237605836485857,0.105773586719461,0.426051723996046,0.350792558742749,0.288581880496958,-8.6492,56.5221,-17.6433233776523,25.4,-18.0489,134.3472,439.5138887,0.118716306110697
2021-01-09 09:30:00,0.00570470470849929,0.00313342063878394,0,0.247215956838528,0.106778232619827,0.438412324512157,0.355173988728456,0.305153321283724,-6.2172,51.4728,-19.3683825617093,25.4,32.5245,254.03535,438.1393079,4.44531294122656
2021-01-09 10:00:00,0.00663987688578137,0.000920539586184347,0,0.232702084427991,0.105375482673493,0.419755857725365,0.348940881448653,0.279927254834786,-5.2489,42.235,-17.0388785660433,25.4,94.1467,384.94425,438.4288145,1.13060265498433
2021-01-09 10:30:00,0.00802968806449932,-0.00297387489107781,0,0.228223453441106,0.104612077226512,0.415255754902799,0.346799970764403,0.273273098138733,-4.7391,36.8142,-15.3830906483447,25.5,137.3945,493.38405,437.5906525,2.12719823541115
2021-01-09 11:00:00,0.0114693026522112,-0.00747887511185152,0,0.20004708839462,0.0934130675825281,0.404132088036736,0.343175941109882,0.235580172890678,-3.8283,35.9504,-16.0803738216245,25.4,187.6589,610.8075,437.879107133333,4.41665673851797
2021-01-09 12:00:00,0.0107018325251046,-0.0110038467123706,0,0.212564423837139,0.102071571581052,0.395855034685058,0.340283044976046,0.247278548294357,-2.1986,28.0907,-14.0769264279796,25.5,255.1252,769.47405,438.4560164,3.56251973545359
2021-01-09 12:30:00,0.0111924134978323,-0.00681596972651487,0,0.202900352414449,0.0969728293522648,0.398379842884196,0.341091573446339,0.236978620431186,-1.2463,25.7889,-13.8192919313216,25.3,267.2853,809.44455,435.648397,3.07745492874844
2021-01-09 13:00:00,0.00981574915379556,-0.0164670484184072,0,0.192368801644058,0.0922808761079765,0.396888786971762,0.340850095610085,0.223995889451241,-0.68181,23.823,-13.2613825437331,25.5,274.3638,833.93745,NaN,0.399531795680335
2021-01-09 13:30:00,0.00848847119529969,-0.00968432075032056,0,0.207147998468022,0.098935237649449,0.401038010998787,0.341768718217122,0.243071459908215,-0.37491,22.6206,-12.8477551076084,25.5,251.118,789.4884,435.8820965,3.51970031131346
2021-01-09 14:00:00,0.00228265422469917,-0.00333832990043562,0,0.182969987413917,0.0919825445721843,0.378005354117118,0.334834903767692,0.206560409643518,-0.34464,23.1884,-13.2143296375108,25.3,156.6029,469.113,434.1822815,2.65342679141196
2021-01-09 14:30:00,0.00242382671846372,-0.00234161633017176,0,0.180017194214655,0.0911585150635994,0.373545824276476,0.333655286849027,0.201539354679186,-0.49055,23.3243,-13.1543379203912,25.4,145.0845,400.77435,436.2479312,2.98479525389564
2021-01-09 15:00:00,0.00221101279001772,-0.00160235120780367,0,0.181900044247424,0.0916014019284734,0.375699493562629,0.334446092534895,0.204337129445298,-0.36885,23.3039,-13.2596620509035,25.4,135.9232,389.6739,438.9328354,2.11831363028524
2021-01-09 15:30:00,0.00246058230805162,-0.00267719019693269,0,0.181916363205405,0.0907788634181527,0.379826957810613,0.3355703031069,0.205908383943819,0.019772,23.8855,-13.9962986418844,25.4,113.374,351.5766,441.6906734,1.75681117570613
2021-01-09 16:00:00,0.000523505090274639,-0.00327573833358524,0,0.185577833234279,0.090249430462606,0.392474207606913,0.338929894482214,0.214895511531379,-0.07078,24.3992,-14.2164493156332,25.5,61.3242,264.74445,443.0637805,1.49628492850364
2021-01-09 16:30:00,0.00147207471127642,-0.000775291026618623,0,0.179119713667641,0.0884096827490238,0.384820692643983,0.337150938207288,0.204445441102093,-0.20285,24.2564,-13.9943750121571,25.4,39.179,202.96545,440.2054701,0.957168972092237
2021-01-09 17:00:00,0.0010657891363115,-0.000504681828606885,0,0.176832708835187,0.0863677333042914,0.389125834000544,0.338599466420363,0.203219975599847,-0.24601,22.9432,-13.1626778488275,25.4,7.4646,121.6278,438.2167924,0.636434016022471
2021-01-09 17:30:00,0.000193252297676044,0.000193252297676044,0,0.261551858558849,0.261551858558849,0.261551858558849,0.338276142475449,0.202229380455209,-0.40485,24.3775,-13.8614337063329,25.4,-19.3021,56.6076,438.938951,0.0937247756915589
2021-01-10 09:30:00,0.00239230682700953,0.0030161333226966,0,0.198812598475929,0.106681156624807,0.348211618082254,0.327929776238199,0.211108784949601,-2.92863181818182,51.8975,-23.456433300197,25.1,7.9943,79.93305,457.2265655,0.301057547721786
2021-01-10 10:00:00,0.00169889690969525,0.00169889690969525,0,0.255758911473002,0.255758911473002,0.255758911473002,0.327918102779387,0.199478529069994,-3.0075,51.2747,-24.5980176411506,25.1,25.5205,123.74925,456.6832531,1.08747262542399
2021-01-10 10:30:00,0.00158551208897628,-5.30327214762684e-05,0,0.188505426444552,0.100892778725705,0.349648222509725,0.327906429320575,0.206072583215081,-2.2485,49.0002,-24.849835018934,25.1,36.8489,155.4753,455.2985956,0.80616239852762
2021-01-10 11:00:00,0.0023825339932087,-0.000762007890504727,0,0.195124361873506,0.102557879264543,0.358961835547328,0.329352078763031,0.212666637360168,-1.6732,46.0782,-24.3520008762292,25.1,44.0691,172.9659,458.3667231,0.52485217163125
2021-01-10 12:00:00,0.00338687200033353,-0.000627608844544394,0,0.196635892370686,0.104199345707081,0.354291146551862,0.32829206009614,0.21220846992418,-1.4321,43.8623,-23.5702742988198,25.1,50.1885,186.37185,451.9771131,1.88197611098084
2021-01-10 12:30:00,0.00239635453234855,0.00122756000952386,0,0.193970483946129,0.102963315310093,0.352100293450641,0.328058872825654,0.208185389804991,-1.0105,35.7657,-19.7198569185998,25.1,40.7004,168.8733,445.2133823,1.89634902929858
2021-01-10 13:00:00,0.00267044177056707,0.00205097809608839,0,0.195863483401699,0.10404698998785,0.354055595035462,0.327984820159009,0.211432230698626,-0.94751,33.8139,-18.6989864131976,25,26.3984,141.87765,442.5948884,1.38264551202014
2021-01-10 14:00:00,0.00276957435074277,-0.00112690563129321,0,0.19787975092105,0.105835750546985,0.350029600680403,0.32706325591363,0.211774844606585,-0.81134,30.7733,-17.13654042538,25,27.8489,148.25085,433.8594309,0.709315941289769
2021-01-10 14:30:00,0.00205665116422291,0.00146723876380324,0,0.198312872442107,0.105913224415776,0.350261032811618,0.327204293506338,0.212287164013224,-0.70297,30.5124,-17.1217394541875,25.1,23.2497,137.1225,432.1625372,0.454668736755111
2021-01-10 15:00:00,0.00231931610566141,0.000707487325134596,0,0.197872939998518,0.106094776444868,0.348665975472124,0.326739143213775,0.211151810479534,-0.53786,27.8077,-15.7416004579917,24.9,20.4817,128.9001,427.3563451,0.318164171062553
2021-01-10 15:30:00,0.00173553322387553,-0.000380486061398775,0,0.202276627724957,0.108798261324145,0.346157754393065,0.326180227394552,0.214665443637625,-0.29332,24.7807,-14.2157641144376,24.9,15.1703,104.89335,428.0128644,0.740466940448988
2021-01-10 16:00:00,0.00066301230209564,-0.00125337483751416,0,0.197606329726077,0.105797992785427,0.348208863470943,0.32680920442666,0.210545708494642,-0.1407,25.1189,-14.579267967023,24.9,7.5227,86.51685,429.1274086,1.70303634408442
2021-01-10 16:30:00,3.6583544469499e-05,3.6583544469499e-05,0,0.259427577518887,0.259427577518887,0.259427577518887,0.327608947674265,0.212837622914274,-0.18382,25.0854,-14.5133389780758,25,-10.0763,54.4032,430.1220842,0.221778949621147
2021-01-11 09:30:00,0.00912975157880487,0.00337513876073675,0,0.234549260326195,0.101410190134005,0.439833721524746,0.35480021809282,0.290762713181756,-1.4123,31.4909,-16.7916274527236,24.5,52.2522,301.36035,418.499000242105,1.66756923753238
2021-01-11 10:30:00,0.0139250146781733,-0.00362812242703957,0,0.215031030334947,0.104522838964029,0.390378517318729,0.339083514670382,0.247559940745793,1.7099,24.8757,-16.4983936418385,24.5,163.397,568.81005,417.815289421053,0.252161183799083
2021-01-11 11:00:00,0.0148983397178898,-0.00476134796220499,0,0.186335046957935,0.093878450789323,0.373535192201505,0.334281537206685,0.20821579965475,3.0056,22.1066,-15.9976089743857,24.5,212.8049,681.4587,417.473434010526,2.15773203171315
2021-01-11 11:30:00,0.0134786208696922,-0.0131649824485033,0,0.206966259608814,0.109178694070151,0.355501412007991,0.328831502492738,0.223752277294572,3.8273,20.2215,-15.4405717884548,24.5,251.1642,772.08615,417.1315786,3.04798132583415
2021-01-11 12:00:00,0.0133017763944292,-0.025799399834931,0,0.215612521225571,0.1166973337718,0.34480562142996,0.325847801648963,0.228156854190948,4.7112,18.8695,-15.2737965212208,24.4333333333333,278.516,833.541,416.9879855,3.90896019916226
2021-01-11 12:30:00,0.00458190242178256,-0.00333446870931697,0,0.225058661624657,0.12414778044893,0.33697765977951,0.323525487675069,0.234416588480827,5.5636,15.9051,-13.5201463141551,24.3666666666667,292.1185,865.29945,416.9491185,4.98609739278313
2021-01-11 13:00:00,0.00569344213538173,-0.0101668357920812,0,0.235527113187219,0.123820949566989,0.357958216663549,0.329063833698964,0.256208239187836,6.1163,14.2366,-12.4756413984328,24.3,298.4803,887.74095,416.9323848,3.5261554858235
2021-01-11 13:30:00,0.0093816970077296,-0.0066314410715235,0,0.243980825617729,0.124190628185723,0.371839535211226,0.332856333036743,0.272555177095378,6.4056,13.1339,-11.667199070612,24.5,293.0141,882.61215,416.5571734,5.62585472087697
2021-01-11 14:00:00,0.00936646559739497,-0.0147381618711891,0,0.24866082553602,0.124959067441996,0.377209546572114,0.334564343292652,0.280356347384702,6.9251,12.48,-11.4404426892395,24.5,279.4009,857.18895,414.9047477,5.4350501968641
2021-01-11 14:30:00,0.00735656082694247,-0.00806791273646621,0,0.251958032026112,0.125857887343282,0.379873357084973,0.335352908259238,0.285407226575456,7.4215,12.2499,-11.5993048494028,24.4,251.4218,801.3012,414.3619258,4.85313168198064
2021-01-11 15:00:00,0.00630487458295881,-0.0110707160663505,0,0.260227687756816,0.126489026651745,0.392867124552642,0.338704134345641,0.301841321233104,7.641,12.2112,-11.7341818540461,24.3,212.574,717.7446,415.7803602,5.13900489017563
2021-01-11 15:30:00,0.00599467836094128,-0.00618233951198612,0,0.275627982150868,0.127707075409151,0.413814285752052,0.345081474849241,0.330527150484883,8.0214,12.0042,-11.8202439722891,24.2,158.3829,602.3952,415.1120323,3.92227953163831
2021-01-11 16:00:00,0.00583039815754917,-0.00114091990506087,0,0.301325223078778,0.130449215976581,0.441867386361915,0.354062252126133,0.376051917331497,8.4186,11.5097,-11.5980749830429,24.3,103.1839,489.78165,414.0463208,4.60514149721397
2021-01-11 16:30:00,0.00223672883006308,-0.00239339589242171,0,0.347143794484033,0.137996506425304,0.478068733362739,0.353612580411825,0.357356799975792,8.3891,11.2562,-11.2956796753078,24.3,40.4807,357.9,413.5266261,3.14430111044741
2021-01-11 18:00:00,2.18717459012058e-05,0.000282612959772353,0,0.243350439092735,0.107023056350456,0.436107511248794,0.3522635652689,0.301271447908676,6.6695,13.1755,-11.922099455359,24.2818181818182,-87.7107,28.98825,414.9087056,4.41292340436064
2021-01-12 09:00:00,0.00189962179945257,0.00255017434571619,0,0.281405359343738,0.103284904529106,0.504784364404981,0.357412199657714,0.397437540163769,0.49322,31.5229,-19.3201470479363,24.1,-11.4385,151.09185,430.6908941,0.00544949576058951
2021-01-12 09:30:00,0.00405109621274395,0.00160917366208007,0,0.275446522224899,0.105797698321392,0.486222386779517,0.357583820804008,0.374536703492841,1.6899,29.9836,-19.9992957151703,23.9,62.3928,290.56065,430.8868065,0.554066258342791
2021-01-12 10:00:00,0.00632544157772633,-0.00400642450573828,0,0.25755204688551,0.107808728483889,0.45363295573607,0.357755441950302,0.326575315382006,2.95,28.4794,-20.7457910630902,24.2,122.2923,428.16225,430.7303807,1.41518189185597
2021-01-12 10:30:00,0.00795535593733496,-0.00554595387839655,0,0.244904277399516,0.110410988901301,0.422706999275868,0.347977057515178,0.297498786122872,4.4334,26.4886,-21.3662874986636,23.9,175.995,554.781,428.1452068,1.65011538137565
2021-01-12 11:00:00,0.00808290453452274,-0.0106676112666705,0,0.237766514355802,0.113430855583232,0.399343213851648,0.340607798684647,0.278767674597669,6.2249,24.6124,-22.4226672478034,24,219.5295,661.836,427.8167244,2.87202315177396
2021-01-12 11:30:00,0.00757760940288112,-0.0119588139467151,0,0.222103270774851,0.110746876618683,0.379734132090052,0.334898870000168,0.251837794382547,7.9618,22.3813,-22.8738390297264,24.1,254.6706,751.24155,427.0078432,3.45635255680525
2021-01-12 12:00:00,0.00831434042635249,-0.011161165150807,0,0.232567179132609,0.118060903487141,0.373300343725122,0.332824249982447,0.260850607832704,9.3166,20.9181,-23.357070677585,24.1,281.374,821.90265,426.1304401,4.55166340429156
2021-01-12 12:30:00,0.00842076622646462,-0.00861146114945478,0,0.235832230167435,0.122077659522099,0.364712300193762,0.330464901417626,0.260272466925294,10.5438,19.8827,-24.0419226880093,24,295.2765,868.6503,427.699727,4.5269225718819
2021-01-12 13:00:00,0.00945794346954092,-0.0215685141470949,0,0.23790010120561,0.12395322395101,0.361566007028398,0.329628358311983,0.260950211034792,11.4423,19.0081,-24.3395579010132,23.9,300.6895,894.6195,427.8604262,4.07410949407722
2021-01-12 13:30:00,0.00888955890051329,-0.00955838311587254,0,0.241031099374205,0.12519883687865,0.363482856427629,0.329998383568275,0.265488186763502,12.504,17.5586,-24.0037535862093,24.1,293.5645,895.7952,426.0975037,4.45066502785342
2021-01-12 14:00:00,0.0082992827071988,-0.020108606388586,0,0.245817512405678,0.125995853511778,0.368919952541245,0.331649566212585,0.273442193958365,13.2816,16.4505,-23.5671867608529,24.1,277.8661,872.3901,424.0138244,4.4985411190562
2021-01-12 14:30:00,0.00895760730797942,-0.00155224087521859,0,0.253152951367788,0.12674013899777,0.379383068523834,0.334548587170418,0.28707920815954,13.9482,15.8736,-23.6933205648291,24,248.128,816.06195,423.2387681,5.00780829969648
2021-01-12 15:00:00,0.00899168351851537,-0.0059625209322657,0,0.263709346257951,0.12704639486269,0.39641203269994,0.33942997004271,0.30797975199106,14.3218,15.4976,-23.6604973724431,23.9,207.5074,733.1562,423.4463601,4.71713120770964
2021-01-12 15:30:00,0.00902464978016665,-0.0077992325577297,0,0.279016823406867,0.128059281635629,0.417709236068609,0.345723936775183,0.337112625879189,14.8,15.1768,-23.8628987639806,24,157.9644,629.98755,422.3865175,4.84907277967001
2021-01-12 16:00:00,0.0075037343920989,-0.00256077875113146,0,0.305969378569812,0.131360404176651,0.444426006894853,0.354551055559185,0.383529387426071,15.0604,14.7075,-23.4632464616792,24,103.0365,508.3749,421.0474218,4.44375643103254
2021-01-12 16:30:00,0.00493291609146374,-0.000631991627661334,0,0.355676441234498,0.138862220095947,0.483808479243739,0.354697003511821,0.485144437175243,14.9776,14.6662,-23.2682041875192,23.9,44.7609,377.601,420.1464363,4.1461665341727
2021-01-12 17:00:00,0.000288231842580983,-0.00397561914974232,0,0.420851298799486,0.148529940697214,0.525951176597433,0.354842951464456,0.407624311536147,14.404,15.1071,-23.1459749901033,23.9,-16.5354,242.5671,420.0714606,3.57036616506174
2021-01-12 18:00:00,0.00032001022272674,0.00032001022272674,0,0.29950192267786,0.29950192267786,0.29950192267786,0.355134847369726,0.252584060257956,12.4877,15.9301,-23.3606870980012,24,-68.01,30.31335,417.5245532,3.35979301566971
2021-01-13 08:30:00,0.00200896004143312,0.0035011122941796,0,0.217868175915145,0.0995689774243988,0.411089105129052,0.359367337996142,0.249224745833794,-0.93524,47.4161,-26.4740126625206,24,-45.8319,50.95275,443.9200557,0.306482349485321
2021-01-13 09:00:00,0.00481938021391701,0.00529394721545386,0,0.291939281022765,0.100122905293493,0.531138974745658,0.359513285948777,0.431306258963985,0.1143,46.0798,-27.7600858657181,23.9,-3.0748,162.49245,446.0575724,0.595498357275559
2021-01-13 10:00:00,0.00757941624907789,0.000161753441462665,0,0.263780431382073,0.108524422552549,0.460688188228297,0.359805181854047,0.337739796845894,3.5892,32.5266,-24.9033336616208,23.7,125.6427,440.21715,428.7231103,2.36758205611877
2021-01-13 11:00:00,0.00964513047338704,-0.00495802037173711,0,0.240210437394969,0.115266267987489,0.397515192946173,0.339724892787433,0.281072421821302,6.7253,27.5016,-26.0499078891582,23.7,221.7728,671.2083,421.7112951,4.44513818401304
2021-01-13 12:00:00,0.00993652080358512,-0.0132505774602919,0,0.236105154621613,0.120347678795073,0.371103468682824,0.332097131035115,0.263836792509691,9.6524,27.1477,-31.3629828416367,24,275.943,825.13635,433.3578268,4.04169139434108
2021-01-13 12:30:00,0.00904998774492255,-0.00847757821404896,0,0.238367636547273,0.123258652329976,0.36469983094194,0.330244707201216,0.263237032585817,11.1714,24.3384,-30.9823776991548,23.9,290.162,877.65525,431.5930967,6.00113354605689
2021-01-13 13:00:00,0.0108255691496626,-0.0165977113101552,0,0.24053354183438,0.125091400462871,0.362136564247805,0.329717333115179,0.264183837723295,12.241,23.4443,-31.9780879967706,23.8,295.1273,909.0765,434.4289868,4.7385145243551
2021-01-13 13:30:00,0.00967948432558461,-0.00774869943833789,0,0.24357377572089,0.126169316623764,0.363946587185789,0.330133536716323,0.268521172623998,13.3492,21.7628,-31.810224122392,23.9,286.301,907.9665,435.4253974,6.3905363646868
2021-01-13 14:00:00,0.00955231827029114,-0.0143451333455041,0,0.248345917269976,0.127047184249416,0.369789148814376,0.331545357147281,0.276992644834396,14.2404,19.6118,-30.215316628938,23.9,270.6052,902.81715,431.8492615,5.08194359683249
2021-01-13 14:30:00,0.00994572151166315,-0.00948189800707694,0,0.255389079702739,0.127879867683733,0.379956892965989,0.334372831164273,0.290205519639314,14.7101,16.7244,-26.314829559762,23.9,242.6372,850.8819,426.672157,4.11238613318448
2021-01-13 15:00:00,0.009221229467667,-0.0118843863574514,0,0.265505509725054,0.128666241061922,0.393631054779447,0.338468165125843,0.308777086329434,15.3256,14.181,-22.9499591593269,23.9,199.0655,764.4375,424.9203417,6.65663292874778
2021-01-13 15:30:00,0.00884092180744358,-0.00530022550512349,0,0.281596856329511,0.130062692129373,0.414016068954968,0.344711951894072,0.33821172386691,15.5472,13.6564,-22.3521007501795,23.9,148.187,654.6435,424.2997468,5.4241084577402
2021-01-13 16:00:00,0.00821524846130939,-0.00720404434334786,0,0.306219954711349,0.132859215980411,0.440662431304408,0.353166572441552,0.382084943159112,16.0645,13.1871,-22.2474576198433,23.9,94.0301,531.29265,422.2088853,5.95080908078963
2021-01-13 16:30:00,0.00496380008459628,-0.0019295887331855,0,0.351620950891791,0.139782477127306,0.476744825154052,0.353403047942633,0.382435551263914,16.0102,12.5401,-20.9934471538602,23.9,37.9805,394.842,420.4243243,4.96105171665827
2021-01-17 09:00:00,0.014751083829742,0.01112298286664,0,0.323687559604372,0.107049754752519,0.542776578797785,0.395259211633973,0.444493185813874,-5.7581,45.335,-17.6219622581743,24.1,-5.4651,189.42585,431.8784008,0.262604379852037
2021-01-17 09:30:00,0.0109511981903111,0.00374627429361231,0,0.287523261039107,0.106534042500076,0.500795332647958,0.376601491809726,0.382341308485456,-4.2644,39.8376,-17.2914063757748,24.1,79.5741,342.846,429.6023056,0.500180476898958
2021-01-17 10:00:00,0.0108781534855793,0.000361906823745539,0,0.27401193472118,0.109473178842927,0.472225122366434,0.364501844229735,0.354992221444066,-2.8086,37.1581,-17.9555929951696,24.1,134.8109,482.19375,430.3771517,1.19708645654844
2021-01-17 10:30:00,0.0115127748701223,-0.00341656618329813,0,0.260106628184229,0.113317568074201,0.437503915735429,0.35235721540222,0.322961084277607,-1.8343,37.1,-19.2711372746224,24.1,189.7602,610.56945,433.3904145,4.50286255519469
