"","DATE","Vms","Ta","RH","VPDhpa","SVWC30cm","Rn","PPFD","Rainfall","Month","Day","year","time","DOY","Cof","G","GPPob","LE","SIF","NIRv","fPAR","GPP","GPP30min","SIFfull","PSmax","qL","J"
"1234","2024-6-5",2,12.908,93.7353,0.93394,37.1,296.26,504.741,0,6,5,2024,10.5,157,420,50,1.04143,50,0.21495,0.1121,0.60309,0.511247454545455,0.702929017310105,6.14131534379254,0.7214098896,0.667782471463441,106.197137186312
"1235","2024-6-5",2,13.982,94.433,0.89016,37.1,325.92,539.684,0,6,5,2024,11,157,420,50,1.10098,50,0.2235,0.1165,0.60959,0.540481090909091,0.734731855441713,6.21064734889206,0.7283060436,0.649373517562106,108.109878491346
"1236","2024-6-5",2,14.512,91.9437,1.33322,37,257.214,427.887,0,6,5,2024,11.5,157,420,50,0.95663,50,0.15371,0.11942,0.61507,0.469618363636364,0.653003211932952,4.20433230139085,0.7307740416,0.710128314945691,81.0401142125397
"1237","2024-6-5",2,14.714,91.4343,1.43614,37.1,230.507,383.501,0,6,5,2024,12,157,420,50,0.89261,50,0.14347,0.11666,0.60378,0.438190363636364,0.654376130870146,3.94334961554759,0.7315520244,0.735797157103467,79.0694052058755
"1238","2024-6-5",2,14.967,90.7511,1.5762,37,234.677,394.167,0,6,5,2024,12.5,157,420,50,0.90345,50,0.15951,0.11711,0.60747,0.443511818181818,0.690826928640948,4.3940622276146,0.7323998021,0.729545457304808,87.7365087081449
"1239","2024-6-5",2,14.359,94.7621,0.85827,37,84.0605,153.701,0,6,5,2024,13.5,157,420,50,0.42001,50,0.06869,0.11872,0.60838,0.206186727272727,0.395916076103176,1.86935589049329,0.7301250309,0.8842983263758,44.7224333904026
"1240","2024-6-5",2,14.699,92.086,1.32559,37.1,117.725,203.117,0,6,5,2024,14,157,420,50,0.55198,50,0.07942,0.11853,0.60743,0.270972,0.436944176758941,2.16145037712997,0.7314973389,0.850021530345784,50.0540648349678
"1241","2024-6-5",2,15.04,91.3047,1.48884,37.1,155.507,267.981,0,6,5,2024,14.5,157,420,50,0.68191,50,0.10005,0.11461,0.60456,0.334755818181818,0.533059198631311,2.80273104110281,0.73261824,0.807037777128916,61.9756709725375
"1242","2024-6-5",2,14.976,91.9112,1.3793,37.1,136.957,235.829,0,6,5,2024,15,157,420,50,0.62084,50,0.09117,0.11518,0.60718,0.304776,0.482041863790625,2.55234731995903,0.7324273664,0.828065352145126,57.8531826046196
"1243","2024-6-5",2,14.88,93.2184,1.14926,37.1,161.824,276.214,0,6,5,2024,15.5,157,420,50,0.70273,50,0.10046,0.11411,0.61001,0.344976545454545,0.505207346600641,2.85202847223663,0.73212416,0.801739770063079,62.4940221290879
"1244","2024-6-5",2,14.95,92.3373,1.30445,37.1,148.908,253.468,0,6,5,2024,16,157,420,50,0.66167,50,0.10381,0.11685,0.60915,0.324819818181818,0.496782275311834,2.8739695121025,0.73234725,0.816462414570825,64.2042384342522
"1245","2024-6-5",2,14.822,92.0452,1.34305,37.1,113.532,191.693,0,6,5,2024,16.5,157,420,50,0.5382,50,0.07731,0.11771,0.61201,0.264207272727273,0.36109444703135,2.13465780588379,0.7319311476,0.85782565452189,49.9978316746497
"1246","2024-6-5",2,14.806,91.7533,1.39089,37,103.349,173.327,0,6,5,2024,17,157,420,50,0.49977,50,0.07151,0.1167,0.61053,0.245341636363636,0.31889460190022,1.98678267778873,0.7318766004,0.870522563455593,47.2099501583204
"1247","2024-6-5",2,14.733,89.8176,1.7093,37,51.9057,90.6007,0,6,5,2024,17.5,157,420,50,0.27858,50,0.04532,0.11769,0.61262,0.136757454545455,0.190309636021668,1.25282076535281,0.7316205821,0.930083827314137,31.7649183936837
"1248","2024-6-5",2,14.606,90.2933,1.61613,37,21.9004,39.2443,0,6,5,2024,18,157,420,50,0.12564,50,0.04532,0.11804,0.62397,0.0616778181818182,0.186919389551103,1.27224819632336,0.7311472404,0.96909227944522,33.5295190610483
"1249","2024-6-6",2,15.724,78.9331,3.76916,37.1,632.094,941.444,0,6,6,2024,8,158,420,50,1.53044,50,0.28664,0.07436,0.64175,0.751306909090909,0.907236103134183,13.1374393849709,0.7340954064,0.470878490595155,170.783631621519
"1250","2024-6-6",2,16.084,78.1069,4.00821,37,731.705,1116.43,0,6,6,2024,8.5,158,420,50,1.61695,50,0.36847,0.08543,0.62331,0.793775454545455,0.888156433303361,14.2772070029714,0.7344594384,0.409366678552181,161.656321583876
"1251","2024-6-6",2,16.988,77.6674,4.33078,37.1,829.474,1290.25,0,6,6,2024,9,158,420,50,1.68828,50,0.41747,0.09336,0.61138,0.828792,0.838658870113839,14.5185448431422,0.7341166416,0.35622240857952,142.796722483975
"1252","2024-6-6",2,17.228,77.0532,4.51806,37,841.933,1340.76,0,6,6,2024,9.5,158,420,50,1.69675,50,0.45831,0.09442,0.60663,0.83295,0.876088204813023,15.6374759582112,0.7337236176,0.342115116706192,147.414013331155
"1253","2024-6-6",2,18.105,72.2938,5.76536,37,499.486,806.268,0,6,6,2024,11.5,158,420,50,1.38875,50,0.25533,0.11964,0.61144,0.68175,0.764841020170426,6.92989606832628,0.7312098725,0.524654987020383,98.9075079819669
"1254","2024-6-6",2,18.24,73.704,5.51852,37,352.859,562.132,0,6,6,2024,12,158,420,50,1.17159,50,0.16594,0.12118,0.6095,0.575144181818182,0.658437468583924,4.43242383292181,0.73067264,0.637815896984372,76.6971086811805
"1255","2024-6-6",2,17.744,77.536,4.56951,36.9,357.866,582.041,0,6,6,2024,12.5,158,420,50,1.18081,50,0.21543,0.12075,0.61702,0.579670363636363,0.776295136977244,5.84609296537142,0.7324495104,0.627737747032457,100.465258180323
"1256","2024-6-6",2,18.14,75.2946,5.15225,36.9,637.719,1055.51,0,6,6,2024,13,158,420,50,1.53872,50,0.50293,0.12549,0.60718,0.755371636363636,0.948649663139272,12.9229991161533,0.73107444,0.429811731453851,150.997966393782
"1257","2024-6-6",2,18.607,76.4915,5.04835,36.9,511.884,878.302,0,6,6,2024,13.5,158,420,50,1.40538,50,0.33161,0.12149,0.61301,0.689913818181818,0.841217230274499,8.88591346555286,0.7290095061,0.495275255126989,118.393496011617
"1258","2024-6-6",2,17.799,80.2959,4.02202,36.9,231.981,392.289,0,6,6,2024,14,158,420,50,0.91853,50,0.09046,0.11725,0.61631,0.450914727272727,0.414115178554737,2.52516860013254,0.7322791589,0.730642350179464,50.4649346512059
"1259","2024-6-6",2,17.561,86.1358,2.78782,36.9,134.551,224.975,0,6,6,2024,15,158,420,50,0.6304,50,0.08916,0.1266,0.62594,0.309469090909091,0.423504838838887,2.34108128693342,0.7329684069,0.835286916982555,53.6753372169735
"1260","2024-6-6",2,17.687,85.5216,2.93456,36.9,190.296,313.944,0,6,6,2024,16,158,420,50,0.80824,50,0.13726,0.12355,0.61229,0.396772363636364,0.573570387371683,3.61248327596408,0.7326190341,0.777901631856535,76.9977860236369
"1261","2024-6-6",2,17.76,87.0426,2.63839,36.8,134.316,215.71,0,6,6,2024,16.5,158,420,50,0.63069,50,0.09662,0.1239,0.61169,0.309611454545455,0.402664408040753,2.53322952580093,0.73240064,0.841501064793773,58.3435506628871
"1262","2024-6-6",2,17.39,88.3575,2.31593,36.9,83.7465,140.008,0,6,6,2024,17,158,420,50,0.43474,50,0.0511,0.12167,0.61862,0.213417818181818,0.206335676230009,1.37977662291293,0.73338669,0.894038535635419,33.9325281660083
"1263","2024-6-6",2,17.362,87.1315,2.55528,36.9,43.624,75.1859,0,6,6,2024,17.5,158,420,50,0.24721,50,0.03096,0.11589,0.62236,0.121357636363636,0.116885119058442,0.882966232610133,0.7334490516,0.941624484777101,22.8776576713456
"1264","2024-6-7",2,15.61,92.2763,1.37182,36.8,148.821,242.967,0,6,7,2024,7,159,420,50,0.69148,50,0.09017,0.1148,0.61849,0.339453818181818,0.347221658391766,2.57988470405298,0.73392069,0.823350243150218,58.5899248753609
"1265","2024-6-7",2,15.972,93.0367,1.26576,36.8,172.347,284.063,0,6,7,2024,7.5,159,420,50,0.76768,50,0.12008,0.11441,0.5963,0.376861090909091,0.473805682598401,3.32367795707131,0.7343767376,0.796721258307699,73.211304818807
"1266","2024-6-7",2,15.745,95.9031,0.73398,36.9,249.897,396.798,0,6,7,2024,8,159,420,50,0.97743,50,0.14798,0.11412,0.61786,0.479829272727273,0.55722983020126,4.25479630997583,0.7341244725,0.728011524903032,85.528009680301
"1267","2024-6-7",2,16.511,91.9647,1.51171,36.8,231.703,375.529,0,6,7,2024,8.5,159,420,50,0.93344,50,0.14118,0.11697,0.6184,0.458234181818182,0.575186689237966,3.96383531315122,0.7345215669,0.740504772740988,81.2117316137651
"1268","2024-6-7",2,16.671,90.7946,1.74956,36.8,357.853,562.344,0,6,7,2024,9,159,420,50,1.19545,50,0.19452,0.11474,0.61864,0.586857272727273,0.67049972672475,5.56973902447377,0.7344415349,0.637707732580844,98.2321408817869
"1269","2024-6-7",2,17.018,89.0417,2.1291,36.8,266.493,421.613,0,6,7,2024,10,159,420,50,1.01658,50,0.16606,0.11894,0.6168,0.499048363636364,0.688890689986632,4.57329165023747,0.7340744436,0.713701550875436,90.1001609551009
"1270","2024-6-7",2,18.392,84.2219,3.34294,36.8,468.602,752.143,0,6,7,2024,11,159,420,50,1.35863,50,0.25306,0.11664,0.61147,0.666963818181818,0.788994187525048,7.04528524224487,0.7300197696,0.547871559489026,104.371036205534
"1271","2024-6-7",2,18.334,84.3135,3.31147,36.8,336.357,542.358,0,6,7,2024,11.5,159,420,50,1.15698,50,0.16428,0.12666,0.61693,0.567972,0.636389688129391,4.24940900527786,0.7302748884,0.647985862498373,74.5519573352177
"1272","2024-6-7",2,18.821,80.3594,4.27456,36.8,562.216,916.86,0,6,7,2024,12,159,420,50,1.46504,50,0.37629,0.12166,0.61189,0.719201454545454,0.891327610243864,10.0506848253704,0.7279029549,0.48023101961448,129.12059549845
"1273","2024-6-7",2,19.09,74.2985,5.68838,36.7,468.543,772.319,0,6,7,2024,13,159,420,50,1.35609,50,0.2599,0.12502,0.61011,0.665716909090909,0.77911928846782,6.73569420188308,0.72636909,0.539099459026637,96.39254753274
"1274","2024-6-7",2,20.238,64.6384,8.4045,36.7,404.815,664.142,0,6,7,2024,13.5,159,420,50,1.26812,50,0.18321,0.12766,0.61743,0.622531636363636,0.564363025225323,4.70575698808885,0.7180336916,0.587832285800065,70.4418146801531
"1275","2024-6-7",2,20.304,64.4206,8.49082,36.7,488.871,814.712,0,6,7,2024,14,159,420,50,1.37991,50,0.30463,0.12805,0.61763,0.677410363636364,0.784035083037102,7.80313111271131,0.7174663424,0.521122781461563,103.261945740855
"1276","2024-6-7",2,20.172,65.333,8.20587,36.7,554.323,919.562,0,6,7,2024,14.5,159,420,50,1.45214,50,0.35235,0.12729,0.61828,0.712868727272727,0.795181127049323,9.0889271287088,0.7185914576,0.479194073377736,111.21639996207
"1277","2024-6-7",2,20.434,67.7796,7.75117,36.7,482.356,803.81,0,6,7,2024,15,159,420,50,1.37067,50,0.30078,0.13308,0.62405,0.672874363636364,0.742615167911943,7.49036505346367,0.7163208084,0.525687683601376,99.4284965829909
"1278","2024-6-7",2,20.1415,70.46785,6.97725,36.6,384.4965,641.357,0,6,7,2024,15.5,159,420,50,1.23604,50,0.21873,0.13455,0.62611,0.606783272727273,0.60967766312142,5.40533636977537,0.718845975525,0.598645545353739,82.7339998783498
"1279","2024-6-7",2,20.157,68.7045,7.40095,36.6,279.361,438.033,0,6,7,2024,16.5,159,420,50,1.04687,50,0.17206,0.13774,0.62963,0.513918,0.496924863425921,4.17688661785435,0.7187168861,0.704387674770276,75.1758975578183
"1280","2024-6-8",2,19.718,65.1881,8.01167,36.5,374.895,534.432,0,6,8,2024,7,160,420,50,1.21354,50,0.13475,0.05858,0.66861,0.595737818181818,0.704077306384755,8.16769869155853,0.7221685236,0.652107665208612,138.444632209015
"1281","2024-6-8",2,20.226,63.6952,8.62228,36.5,488.67,716.344,0,6,8,2024,7.5,160,420,50,1.35538,50,0.15494,0.06924,0.66065,0.665368363636364,0.630971353472104,7.85100701835614,0.7181358164,0.563789006177526,112.773916222558
"1282","2024-6-8",2,20.52,63.5263,8.82104,36.5,590.333,885.837,0,6,8,2024,8,160,420,50,1.45106,50,0.2285,0.08027,0.64686,0.712338545454545,0.698922945696576,9.77891501150758,0.71554256,0.492298716190587,121.098161028316
"1283","2024-6-8",2,20.702,66.1459,8.27983,36.4,682.876,1047.01,0,6,8,2024,8.5,160,420,50,1.52037,50,0.29545,0.09022,0.6315,0.746363454545455,0.728548621372371,10.9825189243811,0.7138419156,0.432744411037739,118.557614808279
"1284","2024-6-8",2,21.164,64.1076,9.03118,36.4,734.207,1146.74,0,6,8,2024,9,160,420,50,1.55254,50,0.33377,0.09819,0.62071,0.762156,0.723955869308366,11.2051123319763,0.7091976144,0.399559735218943,109.186069507877
"1285","2024-6-8",2,21.535,65.1884,8.96059,36.4,588.635,952.73,0,6,8,2024,10,160,420,50,1.44543,50,0.35259,0.11826,0.61732,0.709574727272727,0.782620012447058,9.77439526863859,0.7051281525,0.466646158072544,109.071763686946
"1286","2024-6-8",2,21.806,65.3519,9.06743,36.4,578.725,940.325,0,6,8,2024,10.5,160,420,50,1.43609,50,0.2932,0.11906,0.6167,0.704989636363636,0.67920857235474,8.06528038549805,0.7019642004,0.471300209753267,89.5289792747333
"1287","2024-6-8",2,21.902,64.6304,9.31063,36.4,820.571,1352.66,0,6,8,2024,11,160,420,50,1.59519,50,0.60643,0.11236,0.60509,0.783093272727273,0.911914917882543,17.3434845025003,0.7008046356,0.338873634730716,137.662687225273
"1288","2024-6-8",2,22.609,62.7519,10.236,36.3,513.954,839.698,0,6,8,2024,12,160,420,50,1.37457,50,0.26324,0.12206,0.61899,0.674788909090909,0.621289283655797,7.08940167034713,0.6916404309,0.510809580053809,81.2253440398251
"1289","2024-6-8",2,22.043,67.9954,8.49756,36.3,541.589,891.533,0,6,8,2024,12.5,160,420,50,1.39973,50,0.33117,0.12386,0.61324,0.687140181818182,0.793204203745429,8.7075869777072,0.6990647661,0.490060512796179,99.1269871342846
"1290","2024-6-8",2,22.583,67.2121,8.99611,36.3,346.884,566.557,0,6,8,2024,13,160,420,50,1.16946,50,0.19304,0.12459,0.61839,0.574098545454545,0.555430609408546,5.0883153016881,0.6919969221,0.635562020424282,72.6576016536072
"1291","2024-6-8",2,21.919,71.9445,7.39294,36.2,160.697,250.08,0,6,8,2024,13.5,160,420,50,0.76696,50,0.13899,0.12787,0.61663,0.376507636363636,0.526618242252283,3.55948341381083,0.7005971829,0.81867835598651,68.1887590212405
"1292","2024-6-8",2,21.778,73.9241,6.81242,36.2,187.3,314.494,0,6,8,2024,15,160,420,50,0.84523,50,0.14629,0.13089,0.61554,0.414931090909091,0.484887190396611,3.65352334107632,0.7022985876,0.777559430428353,67.01721546233
"1293","2024-6-8",2,22.282,70.6679,7.90212,36.2,349.617,585.171,0,6,8,2024,15.5,160,420,50,1.17297,50,0.29032,0.1317,0.62062,0.575821636363636,0.742282329811258,7.26548116169571,0.6960157236,0.626167858035182,104.165303256409
"1294","2024-6-8",2,21.509,75.9373,6.18396,36.2,149.791,253.78,0,6,8,2024,16.5,160,420,50,0.73657,50,0.12798,0.12994,0.62519,0.361588909090909,0.403450942487781,3.27008242888213,0.7054232109,0.816258650982902,63.9201401456335
"1295","2024-6-8",2,21.329,77.5875,5.69673,36.1,88.4809,156.849,0,6,8,2024,17,160,420,50,0.50868,50,0.07657,0.12993,0.62971,0.249715636363636,0.232873194687624,1.97077585369613,0.7074251349,0.882074111377741,42.0325541607787
"1296","2024-6-8",2,21.124,77.1355,5.73902,36.1,64.21,109.924,0,6,8,2024,17.5,160,420,50,0.39614,50,0.11922,0.12497,0.62719,0.194468727272727,0.401059999176779,3.17753180899366,0.7096182864,0.915816556677284,71.113807561149
"1297","2024-6-9",2,21.229,77.8588,5.59339,36.1,419.719,683.139,0,6,9,2024,9,161,420,50,1.20053,50,0.20936,0.11814,0.6237,0.589351090909091,0.577057241488687,5.86975427777923,0.7085065149,0.578966188203183,82.6015349871679
"1298","2024-6-9",2,20.999,80.7393,4.7975,36.1,642.647,1045.05,0,6,9,2024,10,161,420,50,1.37871,50,0.33217,0.11618,0.61805,0.676821272727273,0.773065187255169,9.38426101845991,0.7109101989,0.4334234865303,100.021760590863
"1299","2024-6-9",2,20.629,84.5024,3.77331,36,667.477,1103.65,0,6,9,2024,11,161,420,50,1.38649,50,0.42797,0.12081,0.61465,0.680640545454545,0.874732793747792,11.5634056776987,0.7145327949,0.413573512162088,119.702830973555
"1300","2024-6-9",2,20.729,84.9967,3.67552,36,649.006,1077.48,0,6,9,2024,11.5,161,420,50,1.37176,50,0.39156,0.12012,0.61576,0.673409454545455,0.863382573665774,10.6596244353128,0.7135834149,0.422323361033063,112.158862017096
"1301","2024-6-9",2,20.611,89.7442,2.49428,36,258.276,455.209,0,6,9,2024,14.5,161,420,50,0.93863,50,0.16549,0.12208,0.62101,0.460782,0.61235996129472,4.47067668019428,0.7147013469,0.694775018647742,77.8112400449387
"1302","2024-6-9",2,20.368,91.8811,1.9452,36,220.874,390.104,0,6,9,2024,15,161,420,50,0.86212,50,0.16539,0.1222,0.62177,0.423222545454545,0.640108554316715,4.46905026053731,0.7169070336,0.73192062989857,82.8348307715441
"1303","2024-6-9",2,19.667,97.596,0.55151,35.9,153.063,270.791,0,6,9,2024,16,161,420,50,0.69045,50,0.10698,0.11818,0.58653,0.338948181818182,0.414455456446095,2.81965694057118,0.7225420221,0.805225593863077,59.1261683862685
"1304","2024-6-9",2,19.372,98.2024,0.4049,35.9,99.6358,176.527,0,6,9,2024,16.5,161,420,50,0.51381,50,0.06752,0.12028,0.59255,0.252234,0.255737809321616,1.7664910869502,0.7245901776,0.868296875788882,40.3545683481476
"1305","2024-6-9",2,19.146,98.5686,0.31791,35.9,44.4444,80.3223,0,6,9,2024,17,161,420,50,0.26926,50,0.04078,0.10674,0.47621,0.132182181818182,0.125782402090066,0.966197629835657,0.7260297524,0.937763175498944,24.0109950665489
"1306","2024-6-9",2,18.8,98.9616,0.2257,35.9,35.0614,63.8575,0,6,9,2024,17.5,161,420,50,0.2184,50,0.03505,0.1086,0.47453,0.107214545454545,0.0950780162396913,0.813334706441178,0.728016,0.950196950080791,20.6861897713818
"1307","2024-6-9",2,18.401,99.1395,0.18242,35.9,23.0422,41.308,0,6,9,2024,18,161,420,50,0.14907,50,0.03372,0.10871,0.47119,0.0731798181818182,0.0851561236880096,0.776178428980157,0.7299795189,0.967493666841387,20.3012915548843
"1308","2024-6-10",2,19.123,79.5377,4.53814,35.9,291.029,425.402,0,6,10,2024,7,162,420,50,0.90442,50,0.13687,0.07242,0.66718,0.443988,0.667906792875009,6.69638168072526,0.7261699581,0.711541454230842,126.356501206247
"1309","2024-6-10",2,19.449,78.0735,4.96259,35.9,471.322,695.042,0,6,10,2024,7.5,162,420,50,1.10462,50,0.17257,0.07737,0.6591,0.542268,0.665995058250602,7.80713065922194,0.7240740389,0.573479206650651,117.489629972964
"1310","2024-6-10",2,19.699,77.987,5.06014,35.9,553.923,841.445,0,6,10,2024,8,162,420,50,1.16443,50,0.21915,0.08602,0.64949,0.571629272727273,0.698279393386982,8.78743123201585,0.7223083389,0.510096171230935,116.593353409517
"1311","2024-6-10",2,20.045,79.4425,4.82799,35.9,692.499,1069.08,0,6,10,2024,8.5,162,420,50,1.24227,50,0.2555,0.09252,0.63773,0.609841636363636,0.6798802214478,9.35275508097871,0.7196377725,0.425170931138793,102.069873072552
"1312","2024-6-10",2,20.552,78.0818,5.31131,35.8,822.238,1290.25,0,6,10,2024,9,162,420,50,1.29585,50,0.30355,0.09945,0.62489,0.636144545454545,0.648650376273256,10.1292306016912,0.7152488256,0.35622240857952,90.6336193995827
"1313","2024-6-10",2,21.446,74.6053,6.50116,35.8,876.353,1399.09,0,6,10,2024,9.5,162,420,50,1.31202,50,0.39535,0.10331,0.61468,0.644082545454545,0.719333369135436,12.4921128260781,0.7061319924,0.326517412796046,98.0112266287766
"1314","2024-6-10",2,21.725,73.6725,6.85593,35.8,843.793,1372.56,0,6,10,2024,10,162,420,50,1.29636,50,0.40127,0.10909,0.6091,0.636394909090909,0.706115326874184,11.8983785921717,0.7029268125,0.333521482636304,93.898412431571
"1315","2024-6-10",2,22.033,74.7411,6.70242,35.8,584.057,956.819,0,6,10,2024,11,162,420,50,1.16325,50,0.31667,0.11729,0.61036,0.57105,0.74315375838001,8.75143827441974,0.6991896021,0.465122159171853,94.6125137724664
"1316","2024-6-10",2,22.246,72.3967,7.42011,35.7,750.363,1240.27,0,6,10,2024,11.5,162,420,50,1.24714,50,0.29918,0.11865,0.60765,0.612232363636364,0.532460868249711,8.13702689340559,0.6964830324,0.370754188743851,69.2276172424303
"1317","2024-6-10",2,22.944,71.3444,8.03618,35.7,694.904,1149.32,0,6,10,2024,12.5,162,420,50,1.21395,50,0.35285,0.12648,0.61632,0.595939090909091,0.616907794109156,9.13107604771413,0.6869141504,0.398735894421624,79.8815192639408
"1318","2024-6-10",2,22.79,75.2972,6.86337,35.7,366.799,612.244,0,6,10,2024,13,162,420,50,0.96767,50,0.18357,0.12579,0.62654,0.475038,0.502526777733586,4.85569978224569,0.68911749,0.612751872918529,65.9528333463006
"1319","2024-6-10",2,22.304,79.5024,5.52948,35.6,158.079,261.777,0,6,10,2024,14,162,420,50,0.61609,50,0.08892,0.12123,0.61942,0.302444181818182,0.320094569240149,2.41280379109092,0.6957287424,0.811053223513287,44.745604266593
"1320","2024-6-10",2,22.388,81.9582,4.89191,35.6,217.069,366.315,0,6,10,2024,14.5,162,420,50,0.74132,50,0.17299,0.12649,0.6282,0.363920727272727,0.58135096417743,4.56257663375935,0.6946232016,0.74598334855451,77.4198905988921
"1321","2024-6-10",2,21.613,84.8052,3.92988,35.6,88.8812,161.24,0,6,10,2024,15.5,162,420,50,0.40891,50,0.09441,0.1331,0.63835,0.200737636363636,0.342220579841235,2.40461880273506,0.7042340541,0.878980997365435,50.3262509123582
"1322","2024-6-10",2,21.209,91.1338,2.23706,35.6,123.57,222.755,0,6,10,2024,16,162,420,50,0.51683,50,0.08692,0.12588,0.63656,0.253716545454545,0.309880558526593,2.33426287175147,0.7087201509,0.83677170464829,47.5248865341424
"1323","2024-6-10",2,20.635,95.0643,1.20217,35.5,56.5594,105.355,0,6,10,2024,16.5,162,420,50,0.28392,50,0.04789,0.1232,0.62849,0.139378909090909,0.168853478217348,1.29741804808439,0.7144764525,0.919170174693707,29.8415823596548
"1324","2024-6-10",2,20.327,94.8043,1.24169,35.5,36.7955,71.0625,0,6,10,2024,17,162,420,50,0.19586,50,0.03391,0.12627,0.61447,0.0961494545454546,0.0977266371626806,0.876346239756043,0.7172663781,0.944735769104143,21.0033758148853
"1325","2024-6-10",2,20.288,90.5059,2.26347,35.6,24.1079,47.8056,0.1,6,10,2024,17.5,162,420,50,0.13336,50,0.03487,0.12295,0.61975,0.0654676363636364,0.100565666678144,0.933442098046359,0.7176047616,0.962477605599969,22.830002504084
"1326","2024-6-11",2,20.088,93.8588,1.44612,35.7,223.707,367.618,0,6,11,2024,8,163,420,50,0.6998,50,0.15235,0.1115,0.55787,0.343538181818182,0.497469707978844,4.04807017381521,0.7192874816,0.745206140663105,77.2974521062249
"1327","2024-6-11",2,20.158,95.5394,1.05493,35.6,238.817,389.99,0,6,11,2024,8.5,163,420,50,0.7246,50,0.14324,0.11574,0.58619,0.355712727272727,0.488760832745544,3.85271313499246,0.7187085396,0.731987384103962,72.0553989121817
"1328","2024-6-11",2,20.059,95.5639,1.04273,35.7,253.271,416.009,0,6,11,2024,9,163,420,50,0.74693,50,0.12525,0.10593,0.51725,0.366674727272727,0.420031779846916,3.24793025997454,0.7195241709,0.716908400771822,59.7338231971164
"1329","2024-6-11",2,20.531,94.6485,1.29512,35.6,457.331,739.325,0,6,11,2024,9.5,163,420,50,0.9738,50,0.23641,0.11053,0.5626,0.478047272727273,0.669655909812313,6.39047050387779,0.7154418429,0.553518557413396,88.9341005828565
"1330","2024-6-11",2,20.926,92.6541,1.82155,35.6,326.095,520.831,0,6,11,2024,10.5,163,420,50,0.8438,50,0.18881,0.12301,0.62626,0.414229090909091,0.657296161545741,5.10489344267338,0.7116487764,0.659241860784102,83.0568327902774
"1331","2024-6-11",2,21.627,87.4515,3.24824,35.6,1036.27,1705.07,0,6,11,2024,11,163,420,50,1.23272,50,0.55861,0.11584,0.60562,0.605153454545455,0.756027350142699,15.5095000975465,0.7040721581,0.255621869171482,94.325072988874
"1332","2024-6-11",2,22.12,83.6946,4.34961,35.6,930.159,1544.1,0,6,11,2024,11.5,163,420,50,1.20287,50,0.51366,0.11822,0.60375,0.590499818181818,0.750926462586393,13.9312270386015,0.69809616,0.290753340034047,93.6614106647965
"1333","2024-6-11",2,22.468,81.0616,5.16004,35.6,905.634,1504.62,0,6,11,2024,12,163,420,50,1.19468,50,0.49616,0.11623,0.60647,0.586479272727273,0.747097378225392,13.748656690761,0.6935558736,0.300083052791937,93.3752740155185
"1334","2024-6-11",2,22.346,82.0341,4.85891,35.6,181.677,290.525,0,6,11,2024,13,163,420,50,0.61481,50,0.09104,0.12583,0.62364,0.301815818181818,0.317260474405583,2.39623523101924,0.6951779124,0.792613155862953,43.3151933777417
"1335","2024-6-11",2,22.88,79.787,5.64662,35.6,336.286,548.13,0,6,11,2024,13.5,163,420,50,0.85178,50,0.20725,0.12121,0.62312,0.418146545454545,0.620764003787564,5.65815985020277,0.68783616,0.645000620610504,80.4151273332951
"1336","2024-6-11",2,22.714,80.8111,5.30691,35.6,221.887,366.289,0,6,11,2024,14,163,420,50,0.68951,50,0.15746,0.12252,0.61547,0.338486727272727,0.525401092140463,4.20066048715244,0.6901856244,0.745998865169532,69.8103945195904
"1337","2024-6-11",2,22.816,80.0388,5.55472,35.6,361.115,602.339,0,6,11,2024,15,163,420,50,0.87724,50,0.24476,0.12363,0.62861,0.430645090909091,0.659186187481809,6.60914522178625,0.6887491584,0.617626606948835,90.3278843379273
"1338","2024-6-11",2,23.132,78.2099,6.18067,35.6,339.969,568.416,0,6,11,2024,15.5,163,420,50,0.85334,50,0.1795,0.12792,0.63372,0.418912363636364,0.434978780601098,4.72248785336746,0.6841536336,0.634617515095754,64.9173310966256
"1339","2024-6-11",2,23.074,77.9492,6.23274,35.6,267.481,450.865,0,6,11,2024,16,163,420,50,0.7595,50,0.15104,0.12949,0.63219,0.372845454545455,0.374703583557901,3.91607320611172,0.6850135764,0.697193701060903,59.3760906486388
"1340","2024-6-11",2,22.913,78.9554,5.89069,35.5,218.957,358.466,0,6,11,2024,16.5,163,420,50,0.68144,50,0.13083,0.1268,0.63063,0.334525090909091,0.3396697742462,3.45549404304444,0.6873618741,0.750682264473975,57.030844792871
"1341","2024-6-11",2,22.993,81.8838,5.09559,35.6,149.49,243.839,0,6,11,2024,17,163,420,50,0.53975,50,0.10827,0.12649,0.63558,0.264968181818182,0.28409845114062,2.88914674302718,0.6862021461,0.822776074313971,51.9820446429334
"1342","2024-6-11",2,22.503,85.414,3.98262,35.5,59.0602,108.085,0,6,11,2024,17.5,163,420,50,0.26958,50,0.05299,0.13398,0.63578,0.132339272727273,0.116209637173324,1.3353903757214,0.6930844901,0.917164897591845,27.6581425708985
"1343","2024-6-11",2,22.266,85.8545,3.80712,35.5,55.4612,96.9235,0,6,11,2024,18,163,420,50,0.25558,50,0.05299,0.12991,0.6312,0.125466545454545,0.113593023774724,1.36730612975605,0.6962237684,0.925391118524669,28.9992084071258
